log10c0,K,deltaE,id
2.7,[1;17.61746018477854],[0;0.05],76284
3,[1;2214.241964320998],[0;1],81814
0.45,[1;14.36089390671481],[0;1],47971
1.65,[1;2.245381569278496],[0;0.05],62227
-1.65,[1;2.646871774278532],[0;1],19280
-0.6000000000000001,[1;1.174865381098904],[0;0.05],32543
-1.8,[1;3.31892219666663],[0;1],17392
-1.5,[1;1.939029437383287],[0;1],21162
0.8999999999999999,[1;3.344903469322631],[0;1],53117
2.85,[1;52.50657969997139],[0;0.05],78554
-2.4,[1;3.758417068142978],[0;1],9461
1.95,[1;5.689371962704266],[0;0.05],66399
1.65,[1;119.6472081409852],[0;1],63909
2.4,[1;30.83177612364819],[0;0.05],72855
-3,[1;5.166087028274124],[0;1],1697
-0.8999999999999999,[1;1.310897847377719],[0;0.05],29005
-1.95,[1;3.355209673965235],[0;1],15397
2.25,[1;319.7169261746192],[0;1],71656
-1.05,[1;1.038437228327261],[0;0.05],26135
-3,[1;3.270147982148945],[0;1],1373
0.6000000000000001,[1;1.879493455557583],[0;0.05],49029
1.95,[1;32.16377850870398],[0;1],67167
-0.75,[1;1.197373164637453],[0;0.05],30629
0.3,[1;5.560789498979493],[0;1],45416
0.3,[1;9.756795746748448],[0;1],45772
2.55,[1;35.82989638348022],[0;0.05],74720
-1.2,[1;5.215746908220646],[0;1],25703
-0.45,[1;1.203416207390322],[0;0.05],34604
0.3,[1;9.191042095363871],[0;1],45724
-1.95,[1;1.038750266069797],[0;0.05],14129
-0.45,[1;2.325785769841407],[0;1],35210
0.8999999999999999,[1;8.917591171486443],[0;1],53307
0.3,[1;1.106638170589367],[0;0.05],44209
-1.65,[1;4.377296590226398],[0;1],19571
-0.6000000000000001,[1;6.302543798160285],[0;1],33816
0.45,[1;1.30628603104399],[0;0.05],46461
1.95,[1;125.1585708602144],[0;1],67513
-0.75,[1;3.182191479595062],[0;1],31355
2.1,[1;15.03174479676098],[0;0.05],68796
1.65,[1;3.883415289380467],[0;0.05],62465
-1.2,[1;1.038864608614608],[0;0.05],24136
0.15,[1;10.16020456321707],[0;1],43937
-1.05,[1;1.30637682769102],[0;0.05],27006
-2.4,[1;1.101079015822386],[0;0.05],8335
0.15,[1;10.96554227138449],[0;1],44017
-2.7,[1;1.16666046206901],[0;0.05],4556
-0.6000000000000001,[1;5.380015016949532],[0;1],33677
1.5,[1;19.14304454535902],[0;1],61228
2.25,[1;22.13333408834977],[0;0.05],70851
-1.05,[1;1.075351983693106],[0;0.05],26255
-0.15,[1;1.068666390202798],[0;0.05],38194
-1.2,[1;1.011527070961466],[0;0.05],24046
0,[1;8.839896799206535],[0;1],41911
2.25,[1;14.6818337512432],[0;0.05],70570
2.1,[1;8.354893776663248],[0;0.05],68442
-1.2,[1;1.106297201492357],[0;0.05],24358
-2.1,[1;3.233965119309244],[0;1],13375
0.75,[1;14.71681772721575],[0;1],51645
-1.05,[1;1.150411986270325],[0;0.05],26499
0.75,[1;1.898356842784194],[0;0.05],50833
-2.25,[1;4.416919581888093],[0;1],11574
3,[1;2497.934425756549],[0;1],81910
-1.2,[1;1.070150901706537],[0;0.05],24239
-0.45,[1;1.265557266840415],[0;0.05],34783
0.75,[1;14.53691003923826],[0;1],51637
1.65,[1;99.96327352127246],[0;1],63766
2.7,[1;555.9550050053261],[0;1],77435
1.5,[1;4.748369139186389],[0;0.05],60800
-1.35,[1;1.191111170222246],[0;0.05],22641
1.05,[1;2.004035203864007],[0;0.05],54553
0.45,[1;1.766859464180775],[0;1],47085
0.6000000000000001,[1;2.5870356234764],[0;1],49123
-2.85,[1;4.004077575452728],[0;1],3499
-0.8999999999999999,[1;1.224480727571991],[0;0.05],28729
2.55,[1;674.4463693514595],[0;1],75699
-0.6000000000000001,[1;2.539422798545197],[0;1],33249
-1.2,[1;3.119869021479781],[0;1],25358
2.7,[1;140.4241758937825],[0;1],77155
-1.95,[1;1.097046194432372],[0;0.05],14326
-2.1,[1;5.030834861447034],[0;1],13679
2.85,[1;83.07868495651255],[0;0.05],78846
-1.05,[1;7.066011961543999],[0;1],27997
0,[1;1.52164988363797],[0;1],41084
0.15,[1;1.293419334054136],[0;0.05],42609
1.5,[1;82.31425476846704],[0;1],61865
-2.85,[1;1.068639766220781],[0;0.05],2220
1.8,[1;118.3019539251015],[0;1],65660
1.2,[1;2.726648993588952],[0;0.05],56696
-1.5,[1;5.983548884531775],[0;1],21838
0.8999999999999999,[1;14.07965977980661],[0;1],53483
1.05,[1;1.744715072051721],[0;0.05],54420
1.2,[1;2.595034447941877],[0;0.05],56646
-1.65,[1;1.252115507941801],[0;0.05],18850
-1.5,[1;6.707493933503621],[0;1],21959
2.25,[1;297.4419785476813],[0;1],71614
0,[1;7.645261571151208],[0;1],41776
0.3,[1;1.339422225065313],[0;0.05],44604
-1.05,[1;1.228548218461364],[0;0.05],26753
-0.45,[1;1.173213569557036],[0;0.05],34517
2.85,[1;27.16942397365988],[0;0.05],78312
-2.55,[1;1.030022133217497],[0;0.05],6092
-0.15,[1;1.353396704314289],[0;0.05],38907
1.65,[1;4.9295544719666],[0;0.05],62617
-1.95,[1;2.698270785818451],[0;1],15286
-2.55,[1;5.039985880117435],[0;1],7677
2.1,[1;18.06839172963029],[0;0.05],68957
-1.95,[1;2.059087002756717],[0;1],15178
-1.35,[1;1.017742903476402],[0;0.05],22065
1.95,[1;212.7779416885162],[0;1],67839
-1.65,[1;1.861936806219707],[0;1],19148
2.55,[1;502.9143690852046],[0;1],75536
2.25,[1;16.35245482326354],[0;0.05],70633
0.3,[1;1.503255053278764],[0;0.05],44882
2.4,[1;27.88201354330273],[0;0.05],72776
-3,[1;1.129892057530751],[0;0.05],428
2.85,[1;15.44313702594547],[0;0.05],78200
-0.45,[1;1.763391823980224],[0;1],35129
2.25,[1;518.0700312335414],[0;1],72030
0.45,[1;6.670857074422581],[0;1],47430
-2.55,[1;2.30719811964463],[0;1],7213
-0.15,[1;1.15212871229158],[0;0.05],38403
-1.2,[1;5.689597560875102],[0;1],25781
-1.2,[1;5.701747577609833],[0;1],25783
3,[1;4.9819121970562],[0;0.05],80091
-1.8,[1;1.996193533632604],[0;1],17169
2.85,[1;21.72507646222105],[0;0.05],78260
-1.5,[1;3.357004450658718],[0;1],21399
1.35,[1;27.10734419691862],[0;1],59406
2.4,[1;13.46924954313378],[0;0.05],72390
1.05,[1;1.204627278728389],[0;0.05],54143
0.3,[1;2.24877333149894],[0;1],45135
-0.15,[1;8.714866917787344],[0;1],39989
-0.15,[1;1.053491422550292],[0;0.05],38156
1.95,[1;1.348719082713242],[0;0.05],66076
0.8999999999999999,[1;2.302174558557805],[0;0.05],52924
3,[1;2955.979545782699],[0;1],82065
-2.55,[1;4.922193304234986],[0;1],7657
-3,[1;1.188116111570707],[0;0.05],627
0.15,[1;5.499312577198094],[0;1],43474
1.5,[1;55.14170908380206],[0;1],61591
0.6000000000000001,[1;1.853910094414111],[0;0.05],49000
-2.85,[1;4.778643248607035],[0;1],3631
-1.5,[1;1.254562159466875],[0;0.05],20855
0.15,[1;1.498780449636829],[0;0.05],43017
0.75,[1;16.92068690493997],[0;1],51743
-2.7,[1;2.613635749012787],[0;1],5264
0,[1;1.419869661948284],[0;0.05],40973
2.1,[1;1.546014629049456],[0;0.05],68081
-0.6000000000000001,[1;3.807070260496664],[0;1],33440
-1.5,[1;1.080456366697613],[0;0.05],20273
-1.35,[1;1.285319967950456],[0;0.05],22954
0.75,[1;1.050541863190286],[0;0.05],50079
-2.85,[1;1.027270917768222],[0;0.05],2079
-3,[1;1.871600352445494],[0;1],1134
1.8,[1;194.9097688657555],[0;1],66059
-0.45,[1;1.155855731721814],[0;0.05],34467
2.1,[1;15.71074659541499],[0;0.05],68832
3,[1;122.7438349908761],[0;0.05],80888
1.8,[1;1.901909685688894],[0;0.05],64142
1.65,[1;64.5872511627677],[0;1],63509
-1.65,[1;5.471448363884154],[0;1],19755
0,[1;1.017233344344452],[0;0.05],40063
2.7,[1;343.7374744233592],[0;1],77292
-1.5,[1;2.381772690473506],[0;1],21236
-1.65,[1;1.957080438711686],[0;1],19164
1.5,[1;3.355032398786597],[0;0.05],60519
-0.15,[1;2.333393678654618],[0;1],39190
-2.7,[1;1.120589977717187],[0;0.05],4399
1.8,[1;1.72911010311599],[0;0.05],64124
-2.55,[1;1.248821842919145],[0;0.05],6835
-0.45,[1;1.437064472678057],[0;1],35082
-2.4,[1;1.125541995978669],[0;0.05],8418
0.75,[1;10.46649859874761],[0;1],51456
-0.15,[1;1.126570872034728],[0;0.05],38339
0.8999999999999999,[1;1.378281597409594],[0;0.05],52294
2.4,[1;19.44345223750433],[0;0.05],72550
2.4,[1;716.3728010235784],[0;1],74015
-0.45,[1;1.059693310114686],[0;0.05],34190
-2.1,[1;3.499949127191482],[0;1],13420
-0.15,[1;1.26434360466932],[0;0.05],38684
-0.8999999999999999,[1;4.105688212521995],[0;1],29509
-2.55,[1;1.095985975711668],[0;0.05],6316
-1.8,[1;1.1512386459098],[0;0.05],16510
-3,[1;2.0120402817881],[0;1],1158
-2.1,[1;6.402130190973242],[0;1],13911
2.7,[1;65.03249586375648],[0;0.05],76923
1.05,[1;2.429086246984896],[0;0.05],54771
-0.15,[1;2.277485903092754],[0;1],39183
-0.45,[1;2.221638742830077],[0;1],35195
2.25,[1;298.5026903394403],[0;1],71616
-1.8,[1;1.177337328050382],[0;0.05],16598
2.85,[1;56.58984033355052],[0;0.05],78593
-1.05,[1;1.062431819315061],[0;0.05],26213
2.1,[1;2.75312893776769],[0;0.05],68145
-0.8999999999999999,[1;1.311837163897346],[0;0.05],29008
1.95,[1;194.7702795857671],[0;1],67772
2.55,[1;921.7471059316429],[0;1],75934
0.75,[1;1.637490695216838],[0;0.05],50601
0,[1;6.158604398460133],[0;1],41608
0.45,[1;8.120734628754942],[0;1],47532
0.3,[1;1.23216476199032],[0;0.05],44422
-0.75,[1;1.245837899871318],[0;0.05],30780
-3,[1;6.517821348196706],[0;1],1928
2.1,[1;105.0944282851778],[0;1],69329
2.1,[1;10.1655652397406],[0;0.05],68538
-2.55,[1;1.223506421526104],[0;1],7029
2.85,[1;1248.905494456981],[0;1],79659
2.1,[1;263.9054045259206],[0;1],69750
-2.7,[1;2.343668579562615],[0;1],5218
2.85,[1;1368.262343746218],[0;1],79716
-0.15,[1;1.310267848880851],[0;0.05],38799
1.35,[1;2.445632921523127],[0;0.05],58444
1.35,[1;18.54753922789996],[0;1],59287
1.05,[1;2.273104212812092],[0;0.05],54691
-1.65,[1;6.173132653512498],[0;1],19873
-2.1,[1;6.567631351433302],[0;1],13939
-1.8,[1;5.300049431883513],[0;1],17726
1.8,[1;195.677767010524],[0;1],66063
1.8,[1;3.409106044796999],[0;0.05],64299
-0.8999999999999999,[1;1.181282781415111],[0;1],29042
-1.35,[1;3.485843014945702],[0;1],23420
-2.25,[1;1.206257581998216],[0;0.05],10693
0,[1;1.273873688189457],[0;1],41056
-1.35,[1;4.442980320938381],[0;1],23579
1.8,[1;76.25405549902825],[0;1],65441
1.5,[1;5.968158598753468],[0;0.05],61046
1.95,[1;120.3206914893266],[0;1],67495
0.15,[1;6.888520123786903],[0;1],43612
-0.8999999999999999,[1;5.608594643925962],[0;1],29749
-0.6000000000000001,[1;1.140685357910161],[0;0.05],32440
-1.95,[1;1.090240070816437],[0;0.05],14303
-1.35,[1;3.648375765019931],[0;1],23447
-2.85,[1;1.098859563317332],[0;0.05],2323
1.05,[1;2.62796334055522],[0;0.05],54873
-2.4,[1;1.206004569263791],[0;0.05],8691
1.65,[1;3.277755762620074],[0;0.05],62377
-2.85,[1;1.205362343376049],[0;0.05],2686
3,[1;89.7941376470595],[0;0.05],80665
-2.4,[1;2.349585198901639],[0;1],9222
-2.25,[1;1.725637761198437],[0;1],11118
-2.1,[1;4.49295608995184],[0;1],13588
-1.5,[1;1.109773149672506],[0;0.05],20371
-2.85,[1;2.930247892216075],[0;1],3316
2.1,[1;3.752770474674978],[0;0.05],68198
1.95,[1;88.06816235007443],[0;1],67375
-1.8,[1;1.142637943840745],[0;0.05],16481
2.55,[1;5.575019035904583],[0;0.05],74145
-1.05,[1;1.811811781138712],[0;1],27143
1.2,[1;2.842469793758377],[0;0.05],56740
0.75,[1;1.763464192836667],[0;1],51069
2.7,[1;395.6788280623022],[0;1],77327
0.15,[1;4.452373556580442],[0;1],43370
1.8,[1;4.714702890903383],[0;0.05],64435
-1.5,[1;1.334744727084474],[0;1],21061
-1.65,[1;7.041318300001805],[0;1],20019
-2.25,[1;5.597306345348468],[0;1],11774
1.95,[1;95.05621033024573],[0;1],67401
1.8,[1;4.503503401092056],[0;0.05],64413
-2.1,[1;1.167259359834196],[0;0.05],12562
-2.55,[1;1.024132504423374],[0;0.05],6072
0.45,[1;1.594840093327783],[0;0.05],46867
1.2,[1;4.366655462551932],[0;1],57105
2.25,[1;458.6701708950406],[0;1],71918
-2.1,[1;6.236629030513183],[0;1],13883
-2.7,[1;1.059260479439919],[0;0.05],4190
1.65,[1;2.968043504617601],[0;0.05],62332
-3,[1;1.020465945917971],[0;0.05],54
0.3,[1;8.57814230636391],[0;1],45672
-1.05,[1;1.25961813756095],[0;0.05],26854
0.15,[1;1.324626170245624],[0;0.05],42671
0.3,[1;1.444322381259537],[0;0.05],44782
1.35,[1;4.089259337843097],[0;0.05],58901
2.4,[1;328.0496258894927],[0;1],73495
1.95,[1;12.81226102515267],[0;1],67095
-2.4,[1;1.848536207748861],[0;1],9137
-3,[1;5.762956727980199],[0;1],1799
-2.7,[1;6.21124172451183],[0;1],5877
1.95,[1;8.067995986724116],[0;0.05],66576
0,[1;4.716192974956291],[0;1],41445
-0.45,[1;1.060040466871391],[0;0.05],34191
-1.95,[1;1.042893123922975],[0;0.05],14143
2.1,[1;17.63458502493468],[0;0.05],68934
1.05,[1;19.98882983807051],[0;1],55526
0.3,[1;1.407784124607617],[0;0.05],44720
2.7,[1;739.9758007547241],[0;1],77559
-2.25,[1;1.06225039685605],[0;0.05],10205
-1.35,[1;1.204655566061765],[0;0.05],22686
1.2,[1;36.95441696476743],[0;1],57724
1.05,[1;18.31202297071287],[0;1],55483
0.6000000000000001,[1;12.62629941012162],[0;1],49692
-0.75,[1;1.281785253157363],[0;0.05],30892
0.45,[1;1.42284481482365],[0;0.05],46625
1.8,[1;9.50509131889666],[0;0.05],64934
1.05,[1;22.60152891046496],[0;1],55593
-3,[1;1.112922232735186],[0;0.05],370
0,[1;6.486022942445667],[0;1],41645
0.6000000000000001,[1;1.679237490744888],[0;0.05],48802
2.7,[1;401.6149827638956],[0;1],77331
-1.05,[1;3.89134300008132],[0;1],27481
2.25,[1;415.7113433288034],[0;1],71837
2.7,[1;33.71927981285086],[0;0.05],76501
1.35,[1;1.985273662685149],[0;0.05],58316
-0.3,[1;5.49931225095259],[0;1],37631
-0.75,[1;2.848394627653214],[0;1],31303
0,[1;1.334917823508794],[0;0.05],40781
2.85,[1;55.4381514369],[0;0.05],78582
-2.25,[1;1.211274225742923],[0;0.05],10710
2.55,[1;160.9027121126105],[0;1],75211
-2.25,[1;6.901633718972182],[0;1],11995
-2.25,[1;3.035867068639454],[0;1],11340
2.1,[1;367.2645672099194],[0;1],70024
2.1,[1;2.583378488104188],[0;0.05],68136
1.05,[1;20.96371755165053],[0;1],55551
-0.3,[1;1.184025834389561],[0;0.05],36519
0.45,[1;1.370961941555874],[0;0.05],46552
-0.45,[1;7.49147830960338],[0;1],35954
0.8999999999999999,[1;25.40101479578151],[0;1],53869
-2.85,[1;1.085950135431427],[0;0.05],2279
-2.55,[1;2.4308803243212],[0;1],7234
-1.35,[1;1.108339862314074],[0;0.05],22366
-1.65,[1;1.038339658686386],[0;0.05],18131
-2.1,[1;4.286079639376766],[0;1],13553
1.2,[1;3.016200994012515],[0;0.05],56806
2.4,[1;15.37352665196439],[0;0.05],72441
2.25,[1;535.571775797564],[0;1],72063
0.3,[1;1.129621912676866],[0;0.05],44248
-0.3,[1;2.666722194610525],[0;1],37247
1.95,[1;11.05135493210494],[0;0.05],66798
2.7,[1;27.93152897879721],[0;0.05],76423
-0.75,[1;1.299117012777421],[0;0.05],30946
-1.65,[1;1.469469322190294],[0;1],19082
-2.1,[1;1.093965988773313],[0;0.05],12314
0.75,[1;22.38538292725614],[0;1],51986
-1.35,[1;5.357979506541446],[0;1],23731
-2.55,[1;1.141925080305823],[0;0.05],6472
0.8999999999999999,[1;22.52668113887596],[0;1],53771
1.95,[1;6.240352668833157],[0;0.05],66440
2.85,[1;1764.024528231579],[0;1],79905
-2.55,[1;4.633601493322987],[0;1],7608
2.25,[1;15.66299215862023],[0;0.05],70607
0.45,[1;7.566369681510215],[0;1],47493
-2.7,[1;1.173996526456243],[0;0.05],4581
0.3,[1;2.743807776460446],[0;1],45177
-1.65,[1;1.080559645604702],[0;0.05],18273
-0.15,[1;1.014355979656987],[0;0.05],38058
-0.15,[1;5.320466258674192],[0;1],39564
1.65,[1;131.485098891302],[0;1],63995
1.8,[1;77.79005178856517],[0;1],65449
-1.5,[1;4.900622819540834],[0;1],21657
0.6000000000000001,[1;1.08640926010995],[0;0.05],48130
2.4,[1;1.85689305595103],[0;0.05],72079
0.15,[1;1.07044145610528],[0;0.05],42166
1.95,[1;98.5502343203314],[0;1],67414
1.65,[1;43.25151783370842],[0;1],63354
-1.5,[1;5.433111326635828],[0;1],21746
2.85,[1;1722.144931989742],[0;1],79885
-2.85,[1;6.257359533719804],[0;1],3883
1.05,[1;1.038896367419786],[0;0.05],54058
0.3,[1;1.307598582174931],[0;0.05],44550
-1.2,[1;2.46376811780438],[0;1],25250
0.3,[1;1.433125173575884],[0;0.05],44763
2.4,[1;70.41213469476288],[0;1],73150
-0.75,[1;1.285957713806636],[0;0.05],30905
-1.05,[1;5.103377467926569],[0;1],27678
1.8,[1;9.745090739136804],[0;0.05],64959
-0.8999999999999999,[1;4.644229683775083],[0;1],29595
0.45,[1;14.70204156655771],[0;1],47995
0,[1;2.689737662180957],[0;1],41216
-2.4,[1;6.016084875337256],[0;1],9844
-2.55,[1;1.034439354813089],[0;0.05],6107
0.8999999999999999,[1;1.956081322318158],[0;0.05],52688
-1.8,[1;4.772144270403564],[0;1],17637
-2.85,[1;5.459322173500214],[0;1],3747
0.8999999999999999,[1;1.148041605504405],[0;0.05],52137
0.15,[1;7.260988813814337],[0;1],43649
-1.05,[1;2.113282283293114],[0;1],27192
1.5,[1;3.231070055334658],[0;0.05],60494
2.85,[1;271.0169222100826],[0;1],79192
0.3,[1;11.26547215044066],[0;1],45900
-0.8999999999999999,[1;1.222288989026193],[0;0.05],28722
2.55,[1;6.469511061832907],[0;0.05],74162
0.45,[1;1.181198555768256],[0;0.05],46285
0.6000000000000001,[1;1.11022825151939],[0;0.05],48157
-2.25,[1;3.277846355148831],[0;1],11381
-0.15,[1;6.518490020714127],[0;1],39714
-0.6000000000000001,[1;5.844597856408184],[0;1],33747
2.1,[1;195.250778217571],[0;1],69568
0.15,[1;1.350799645761065],[0;0.05],42723
-3,[1;1.211522766461141],[0;0.05],707
-0.8999999999999999,[1;5.646167304711061],[0;1],29755
1.35,[1;4.650322184551883],[0;0.05],59057
2.55,[1;923.8517930514743],[0;1],75936
-0.15,[1;1.285908032386039],[0;0.05],38738
-2.4,[1;1.02267958544201],[0;0.05],8069
0.3,[1;1.243951296394166],[0;0.05],44442
2.1,[1;45.87038251368946],[0;1],69172
1.8,[1;6.010699760200161],[0;0.05],64570
-2.25,[1;3.62015851655234],[0;1],11439
-0.6000000000000001,[1;1.048432479789085],[0;0.05],32162
1.5,[1;4.540112402187132],[0;0.05],60758
-1.2,[1;1.042509613635027],[0;0.05],24148
1.2,[1;2.129118956351236],[0;0.05],56469
-2.85,[1;1.137587846975047],[0;0.05],2455
1.35,[1;71.27306059168717],[0;1],60020
0.6000000000000001,[1;1.491332114070421],[0;0.05],48589
-1.2,[1;1.28368744581941],[0;0.05],24942
1.5,[1;5.948324623801158],[0;0.05],61042
-0.3,[1;5.388664201876728],[0;1],37616
-1.8,[1;1.123360508168724],[0;0.05],16416
-1.5,[1;1.0858410819379],[0;0.05],20291
-1.2,[1;1.289458703768407],[0;0.05],24961
-0.15,[1;1.048699327502132],[0;0.05],38144
2.7,[1;12.94273835727367],[0;0.05],76221
-2.4,[1;1.173289017488522],[0;0.05],8580
2.7,[1;23.40521101883218],[0;0.05],76362
-0.45,[1;1.296801374943815],[0;0.05],34873
0.75,[1;2.014172416919702],[0;0.05],50936
-2.4,[1;2.390848056996573],[0;1],9229
-1.65,[1;1.215544674202697],[0;0.05],18727
3,[1;1723.690416422024],[0;1],81648
-2.1,[1;3.760022379343004],[0;1],13464
2.85,[1;1994.362307561684],[0;1],80015
-0.45,[1;5.60988868826535],[0;1],35683
0.15,[1;1.330162866989275],[0;0.05],42682
0.3,[1;1.152016328044172],[0;0.05],44286
-2.7,[1;1.297535850737246],[0;0.05],5002
2.7,[1;29.71237538927526],[0;0.05],76447
-3,[1;1.256873160311357],[0;0.05],862
-3,[1;1.188408694756837],[0;0.05],628
3,[1;94.96561480864507],[0;0.05],80700
1.95,[1;9.559675459414528],[0;0.05],66687
1.8,[1;1.460310752447029],[0;0.05],64096
0.8999999999999999,[1;26.19292304819426],[0;1],53896
-2.4,[1;1.24815163146076],[0;0.05],8834
-2.55,[1;1.125139638242574],[0;0.05],6415
-1.05,[1;1.08335018068904],[0;0.05],26281
2.25,[1;27.56948202111435],[0;0.05],71056
3,[1;36.30628814723163],[0;0.05],80303
0,[1;6.751497437569073],[0;1],41675
-2.1,[1;1.051704085298691],[0;0.05],12171
0.3,[1;6.727656404960185],[0;1],45515
-0.3,[1;1.362538020231951],[0;0.05],37003
0.6000000000000001,[1;12.7498052915039],[0;1],49699
-0.45,[1;1.081217029030361],[0;0.05],34252
-1.8,[1;6.895627953659983],[0;1],17995
-2.7,[1;3.740455238891769],[0;1],5456
1.2,[1;1.852728410492381],[0;0.05],56364
-2.85,[1;1.192452915490144],[0;0.05],2642
-2.1,[1;1.697168629322975],[0;1],13115
1.2,[1;37.16500023780275],[0;1],57728
0.15,[1;4.200705522778121],[0;1],43345
-1.95,[1;4.385005768898029],[0;1],15571
2.1,[1;12.10826483033401],[0;0.05],68641
-1.05,[1;1.214705185199172],[0;0.05],26708
1.35,[1;68.75547089491698],[0;1],59985
-2.7,[1;1.208916192939471],[0;0.05],4700
2.85,[1;417.5955090565128],[0;1],79262
-2.55,[1;1.103053530264615],[0;0.05],6340
2.4,[1;645.4291440279281],[0;1],73920
2.85,[1;106.2171618801276],[0;0.05],79067
-0.3,[1;3.964992637100639],[0;1],37423
1.5,[1;5.373139350184161],[0;0.05],60926
-1.35,[1;2.992225033238786],[0;1],23338
2.55,[1;817.5650934999911],[0;1],75835
1.35,[1;1.647197331976009],[0;0.05],58222
-1.35,[1;1.127001029915189],[0;0.05],22428
0.75,[1;2.037785300966747],[0;0.05],50957
-1.65,[1;1.131699348069141],[0;0.05],18445
-2.1,[1;1.324791018287841],[0;1],13052
-1.2,[1;1.228101119258022],[0;0.05],24759
-0.8999999999999999,[1;2.239579393528737],[0;1],29211
0.6000000000000001,[1;1.797450262925069],[0;0.05],48936
1.8,[1;58.59009816935363],[0;1],65349
-1.05,[1;1.225779611808925],[0;0.05],26744
1.5,[1;71.20722879517334],[0;1],61753
1.95,[1;40.22691079351702],[0;1],67197
-0.6000000000000001,[1;1.14499934141942],[0;0.05],32453
1.5,[1;16.9613073006049],[0;1],61206
-1.35,[1;1.090581654435593],[0;0.05],22307
0.6000000000000001,[1;4.75721039633644],[0;1],49246
-2.4,[1;4.766409744462095],[0;1],9632
0.15,[1;5.479179134493909],[0;1],43472
2.7,[1;1382.564547202218],[0;1],77992
-0.3,[1;1.207630751525745],[0;0.05],36583
-1.5,[1;1.01972874482105],[0;0.05],20070
1.2,[1;1.600028482849999],[0;0.05],56268
-0.75,[1;1.271193622278439],[0;0.05],30859
2.85,[1;593.4898132722291],[0;1],79346
2.55,[1;802.8322836611717],[0;1],75821
3,[1;1312.927373301799],[0;1],81509
-2.55,[1;5.116551054441026],[0;1],7690
1.2,[1;1.581602446459409],[0;0.05],56261
1.95,[1;4.251446705245939],[0;0.05],66292
2.25,[1;309.1098082570297],[0;1],71636
2.4,[1;35.68581581282425],[0;0.05],72985
-0.6000000000000001,[1;1.143671961878109],[0;0.05],32449
-0.6000000000000001,[1;1.216014146879528],[0;0.05],32667
1.35,[1;47.75157971043421],[0;1],59693
0.45,[1;6.287065957099309],[0;1],47403
2.25,[1;209.4028998316891],[0;1],71448
-2.25,[1;1.079366004926225],[0;0.05],10263
1.05,[1;34.14419943925241],[0;1],55889
-2.25,[1;1.100022773286782],[0;0.05],10333
0.45,[1;11.85914440120015],[0;1],47795
-0.75,[1;5.936015508115309],[0;1],31784
-1.65,[1;3.182054707045913],[0;1],19370
-2.4,[1;2.402637445023697],[0;1],9231
1.2,[1;26.31996167648386],[0;1],57522
1.65,[1;4.908906988099767],[0;0.05],62614
0.8999999999999999,[1;2.259646152409713],[0;0.05],52895
0,[1;1.114573992556367],[0;0.05],40283
-0.8999999999999999,[1;3.00355682949242],[0;1],29333
1.5,[1;5.422724287564937],[0;0.05],60936
2.4,[1;445.2933537665147],[0;1],73652
-1.65,[1;1.155485256192135],[0;0.05],18525
-1.5,[1;1.140585686880812],[0;0.05],20474
-3,[1;2.567948335435915],[0;1],1253
0.8999999999999999,[1;2.393097357908899],[0;0.05],52986
0.15,[1;3.76783650463813],[0;1],43302
-2.7,[1;4.421242014026989],[0;1],5572
1.05,[1;6.223415322320614],[0;1],55173
2.4,[1;269.8011496193799],[0;1],73417
